,Agent,sample_id,sample_size,sample,mu,sd
419,4,7,20,"[1.968254722759168, 1.64840598263525, 1.9088091996055203, 1.6874303118755098, 1.845739352931278, 1.8906560654705233, 2.1409277933220903, 2.093017090373154, 2.128711442913262, 1.5043468669964466, 2.0765559079914078, 2.1083683871273418, 2.1453149135274145, 1.97606905833253, 1.9542817520103355, 1.9887866729946104, 1.8046481243284744, 1.8995491882725513, 2.134350815629473, 1.9005920748186051]",1.9469863000573637,0.2086519517561014
420,4,8,20,"[1.9067279792670597, 1.953879982042109, 2.3591772997956895, 1.9904713548458004, 1.8572396816769758, 1.6879798249307374, 2.1242527011951418, 2.3420274133028074, 2.1572042501127635, 2.3221220561379363, 2.0124712446288777, 1.8464093542294082, 2.0183011605489587, 1.6676950950472393, 1.9675143319390207, 1.8554712260030715, 2.314147941702342, 1.817856646760024, 1.6663336725151574, 1.8870949883537458]",1.9469863000573637,0.2086519517561014
421,4,9,29,"[1.7371115136154536, 2.052157597291406, 2.043168204806579, 2.0770571334914, 2.103208669247185, 1.639393995660845, 2.1216579630286483, 1.8414204307135957, 2.051448561902458, 1.8722741501802782, 1.8630191599158499, 1.6859825401456567, 2.540818702379266, 2.0415240687965546, 1.8462104414429574, 2.127600190289795, 1.9373374767148406, 1.7314906730703847, 2.17328062568221, 1.8284854890970852, 1.7800292497033066, 1.704033370247674, 1.5280989475474454, 1.8485007781572693, 1.9037023223303768, 1.906527203858368, 2.027832703524855, 1.8728926961559735, 2.2186170555745806]",1.9469863000573637,0.2086519517561014
422,4,10,21,"[1.69877633805032, 1.5667490404083417, 1.9842079529645602, 1.5267331134217885, 1.714351552089737, 1.9753925227586562, 2.0522442641137015, 1.8993483872969843, 1.8224522157030982, 1.67785973946121, 2.0488168083117766, 1.906767407941823, 2.0993822303268366, 2.1825239157187983, 2.101332504209721, 1.9705963924828114, 1.703408222654999, 1.8397083323476542, 2.045759365030565, 2.073522334804605, 2.325688217690693]",1.9469863000573637,0.2086519517561014
423,4,11,22,"[1.9272684118469596, 2.1411999202892007, 1.5843148795255875, 2.181799112519795, 1.8280413827484256, 1.6746281367503588, 1.7880436872768133, 2.113389126616667, 1.6286079381074925, 1.9666206864249707, 1.9623154243550789, 1.9602158774032403, 1.5314456828067706, 1.861503282159592, 2.1496783582374945, 2.00178104782354, 1.6724122776168557, 1.7296827255448428, 1.9304480809244149, 2.146528818454237, 1.85806737376687, 1.7580305840254307]",1.9469863000573637,0.2086519517561014
424,4,12,21,"[1.8445005276523654, 1.9570881768722417, 1.439930850353967, 2.0482532387040213, 2.097091630240782, 1.3437036884820337, 1.9410586971860708, 2.0568518415552988, 2.076084548187359, 2.065562701419525, 1.5786619981412853, 1.933447729176907, 1.6592337705808031, 2.0872874740047402, 2.2138745239796815, 1.9035371041878544, 1.6447938061687961, 2.0207896427743126, 2.153233199225767, 2.1764111622508913, 1.939663601157879]",1.9469863000573637,0.2086519517561014
425,4,13,21,"[1.5729118494979888, 1.9552465659770257, 1.8693377793143975, 1.8688671055151103, 1.6097987460303727, 1.9160235239690129, 2.0664752527255517, 1.912244571719745, 2.062498142621949, 1.668167536593573, 1.9806677655786722, 1.8824975144227996, 1.8220729271566443, 2.228195791094408, 2.2234766544932207, 1.6270150687318268, 2.0565273825013364, 1.9633879939237542, 2.02083181092301, 1.911818558454543, 2.138957367850743]",1.9469863000573637,0.2086519517561014
426,4,14,22,"[2.0395563942277066, 1.7128772477417806, 1.9215809713711847, 1.599326170506365, 2.1187162346248187, 1.2768592459381205, 2.1749930904021064, 1.8135999699624246, 1.8273629864067513, 2.1658853907203275, 2.0224682823423943, 1.8541893368266118, 1.9835098524670176, 1.776678971169619, 2.2935604316710005, 1.9174842955242783, 1.5738235253154251, 1.981255796496764, 1.8781337004702388, 1.979513479788637, 1.5121131248593638, 1.7747223438500932]",1.9469863000573637,0.2086519517561014
427,4,15,24,"[1.8036580780434557, 1.9959493449261128, 1.9060400759348533, 1.7929767959402674, 2.019425442339327, 1.9699751972253297, 1.718225348014919, 1.8303334069826231, 1.541429257262418, 2.1477832446918086, 1.6025768223865677, 2.3661421992224114, 2.189328914447254, 1.962976150581479, 2.2800473464660103, 1.850341516276002, 1.8165727029266587, 2.187434159035194, 1.7096417132236967, 2.0406778083252637, 1.6539834812459515, 1.8409142173036692, 1.8421460880480576, 1.765276496127957]",1.9469863000573637,0.2086519517561014
428,4,16,27,"[2.0750246690598515, 2.01001728629051, 1.8138532556678195, 2.0197949853476818, 2.1579450833316365, 1.7918661107352998, 1.6889973318644782, 2.080800828824346, 1.9029955312833184, 1.9439858710637357, 1.7390612472376716, 2.032790947299316, 1.924370332739383, 2.217586637220397, 1.9552804257437142, 2.010275525421727, 1.8119882591332277, 2.0469755796378006, 1.9154496031629313, 1.9151840373428022, 1.7154486401506548, 1.8437111784854994, 1.7713673507772656, 1.621024171672682, 2.366923764737737, 2.0555018724427336, 1.819690537288048]",1.9469863000573637,0.2086519517561014
429,4,17,27,"[2.1721644208655064, 2.2853266694640713, 1.761427382242875, 2.0710258720409027, 1.6591728800041716, 1.7258504162686834, 1.661878803064626, 2.237901926985404, 2.013906588027861, 1.7837989258494158, 1.5224619508340123, 2.1546057878542526, 1.8668770917132704, 1.8808401792136318, 1.7249536199818074, 1.913316310351917, 1.9131507804365848, 1.928363847005712, 1.9202446437425882, 2.130382230427213, 1.8385962733135564, 1.6072911168529627, 1.4787235729147785, 1.9613155392101338, 2.1849148999222114, 1.821239444988281, 2.531832042988232]",1.9469863000573637,0.2086519517561014
430,4,18,29,"[2.2176096415701068, 2.2044653534858876, 1.752412241234571, 1.5963009278949731, 1.7985571557872126, 1.958433253953187, 1.7450949734808183, 2.0269552239471444, 2.1285776302635626, 1.8552451269957309, 2.009488818668565, 2.0552060865430093, 1.8270146759659678, 1.7132934738502639, 1.6759611492383721, 1.9982652897435955, 1.9438844902741437, 1.8878706122888433, 1.6788786023204079, 1.8796222546152834, 2.050558690513018, 1.924728850299154, 2.218086394629369, 1.5754342299168398, 2.170110280117423, 2.1643895804038493, 1.6498723345976374, 2.0458447464772, 1.8573501006328794]",1.9469863000573637,0.2086519517561014
431,4,19,20,"[2.06319124206391, 1.6988435465723446, 1.6241338195966237, 1.8713488331915302, 1.842186370107541, 2.4918187130848093, 1.8939726909190076, 1.8900409305833585, 1.6170763196936657, 1.757948492913929, 1.8082690199743858, 2.2258019716529187, 1.9911901078203937, 1.8666178410750562, 1.5335478925724022, 1.680008794396462, 1.9120595032055019, 1.7226257923523978, 1.6735601536417342, 2.073992942830568]",1.9469863000573637,0.2086519517561014
432,4,20,26,"[2.116074808121493, 1.80871681411845, 2.362318587879882, 1.9560770728406547, 1.7316501683402903, 1.846487955209981, 2.177604307884464, 1.9151315655041499, 1.8417562784606438, 1.849562088106535, 1.825326196164534, 1.8039132195811698, 1.8781318285828652, 1.927523679963693, 2.017730009867097, 2.0210180422437434, 1.8585476881263387, 2.0435468640151444, 2.113133863583628, 1.777526703353464, 2.070773798152005, 2.1152434032237064, 1.7402166230895098, 2.0010425181853773, 2.2560920082921427, 2.2423481447299523]",1.9469863000573637,0.2086519517561014
433,4,21,28,"[2.2028982879778525, 2.1418200465129678, 2.3116850089004983, 1.922462520527839, 1.7799245750600463, 1.863934908958391, 2.054816289424113, 1.9754019986615257, 1.7851780267195274, 1.9805810940134267, 1.947813780941248, 1.8913491121309742, 1.7210358556551908, 2.019297568555184, 2.03470697560157, 2.577788553769707, 1.9940360407931237, 1.9981982192745489, 2.0280615835490483, 2.128307764300909, 2.186263954015148, 1.7483703075126018, 1.949871573227328, 2.0251359095731583, 1.4069226834339108, 1.6736021205673748, 2.065402262835897, 2.1252248128923803]",1.9469863000573637,0.2086519517561014
434,4,22,28,"[1.9825327089819473, 2.190707475199317, 2.2033032698447697, 1.910781709356257, 1.752231310324404, 1.9013790394690566, 1.7912812779009712, 2.019137972529971, 2.3793301185168447, 2.336429783160098, 2.121664550617961, 1.7963744150104923, 1.8048437407315017, 1.9492847306230054, 1.939807209045163, 1.5655964879726927, 1.895342214637514, 1.8721957061163113, 1.662090748189351, 1.9435904209550825, 2.1345428858558018, 1.9376223644032156, 1.8290463434672917, 1.5122915192699613, 1.812698412416695, 1.6789307300341423, 1.8288856660769046, 2.193014325995049]",1.9469863000573637,0.2086519517561014
435,4,23,20,"[1.806835542147453, 2.0094203981706507, 1.9300291871424862, 1.5054931541327528, 1.8974205549314456, 1.4142043548585619, 1.9691982051008787, 1.7146925649492748, 1.8072555137496669, 2.1342396073445533, 2.26778031903841, 2.1045011215808174, 1.8152695672383965, 1.9594890853618212, 1.9138280229315139, 2.107951246051278, 1.8191022857427328, 2.2580562112032165, 1.8124023159876632, 2.026056967114766]",1.9469863000573637,0.2086519517561014
436,4,24,23,"[1.7066731590694788, 1.8674375167524506, 1.5472620809023265, 1.83327241548584, 1.810830291720469, 1.9869236040071578, 1.7805466990967596, 1.7218315824403496, 1.9765027618145115, 1.5828423201556527, 1.9077716866765737, 1.9213839712685576, 2.064789119203754, 1.7568054263617678, 1.9635281108606144, 2.308425974041846, 2.307672889860412, 1.4499650990752089, 1.6841961306324356, 1.9029596347395905, 1.9179728965220322, 1.7961960281191813, 2.059511956948767]",1.9469863000573637,0.2086519517561014
437,4,25,22,"[1.7497120906063777, 1.6796108576172781, 2.0813737688466363, 2.037080104462817, 2.029874174563732, 1.3498702130145865, 2.094869154181422, 1.9693249707033047, 1.8006812101402931, 1.8461975173130905, 2.023967636244281, 1.980874496118889, 1.819635764485182, 1.9293953411024563, 1.8131333160097247, 1.695901074338388, 1.9545997317466828, 2.063392590052921, 1.6535391774767452, 2.1469313172361377, 1.8359327195144903, 2.31770968872484]",1.9469863000573637,0.2086519517561014
438,4,26,26,"[1.838708650942078, 1.9270340968905704, 2.075838637576085, 1.7916943712926963, 2.0170335362897647, 1.8521600048565567, 1.9942760484048967, 1.748134725387331, 2.0785044404939237, 2.14643565215476, 1.8728373953455677, 2.0361124996933797, 2.1629923606817165, 1.9268507447551144, 2.1254150492898045, 2.1328608892748973, 1.9955386318072672, 1.7743549287959375, 1.8757790920312278, 2.090696661302797, 2.134096341838611, 2.3869384246689433, 2.139689471152927, 1.981756803216771, 2.0547912121471255, 1.8891476109807872]",1.9469863000573637,0.2086519517561014
439,4,27,29,"[2.2365667123664865, 1.4862878231706163, 2.0174101365322445, 1.9611771891776357, 1.996286581548087, 2.140083655721844, 1.979258157371262, 1.9751742616928671, 1.9217957934916103, 1.8425531494152092, 2.0520295692059736, 1.8160457317593255, 1.744872865681925, 1.9621625756257692, 2.062226876540777, 1.6270401109816166, 1.686985155621825, 2.2209750644671993, 2.0961402660202406, 2.0958653348938805, 1.8807538394362744, 1.9281458009279204, 2.076249419982306, 1.9608751362667107, 1.5986902500782225, 1.9320477247743442, 2.359730373166471, 1.8449017897082844, 1.6194037458663244]",1.9469863000573637,0.2086519517561014
440,4,28,21,"[1.928256646176908, 1.7388467363121987, 1.9341615338780964, 1.8536041565414192, 2.128174013337559, 2.17607860540412, 1.6159824710751414, 2.2209432653217895, 2.391691590388514, 1.6318486480253473, 1.928463424652573, 1.7940994601873226, 1.2661431166966777, 1.9065732188985496, 2.194425907439888, 1.7230324741755165, 1.7699765578690787, 1.781438411031425, 1.7554229458987978, 1.9528023869601026, 1.5917228570233517]",1.9469863000573637,0.2086519517561014
441,4,29,29,"[1.862286891482419, 2.009448472862307, 2.1069798317924726, 2.1470130482863667, 2.0655314106991036, 1.7462240758887726, 2.27063860916722, 1.9708090884556526, 1.738058916287473, 1.8095166807944592, 1.8270906744992146, 1.87343681303625, 2.052836740902245, 2.1527164616122327, 2.2664667744598814, 1.9682234164713859, 1.6869645242887208, 1.966501631361495, 2.2811314113191603, 2.1859626594902006, 1.6062599077420712, 1.8702691988017468, 1.6019223611801778, 1.7302099666870943, 1.8371477282357815, 2.3895444991964028, 1.9754852822280284, 1.579529648040522, 2.0680328210493]",1.9469863000573637,0.2086519517561014
442,4,30,22,"[2.0936604833767753, 1.807694805234042, 1.8255778205136286, 2.25288872773119, 1.7041963852882338, 1.868086973664999, 1.8984301880426429, 1.7615647617421129, 1.7433381921487459, 2.1714388744450823, 1.740586134065111, 1.912208811639071, 1.8697682065116126, 2.5308238688783344, 2.0894496239049505, 2.138297501527557, 1.6051962968851723, 1.983828124961589, 1.5804620487302592, 2.182820771140792, 2.1821558657484434, 1.8913938531220638]",1.9469863000573637,0.2086519517561014
443,4,31,29,"[1.921653213761086, 2.017425774894358, 1.8583107142473048, 1.9232023715009494, 1.973899377712031, 2.018920852851974, 2.2664280403981922, 1.823014654599646, 2.207890366554042, 1.912277215798919, 2.078356148518524, 1.5892268686893511, 2.123728728628692, 1.612554508310146, 2.2517517881047744, 1.9993113521643806, 1.9522383887096673, 2.1326844863345187, 2.012874977612457, 2.1873166789431564, 2.2025571011739498, 2.254518101656063, 2.2556552358326556, 1.6991870001590628, 2.0075417369037356, 1.6619744743303386, 1.6190574585121915, 1.743656742875356, 2.198316409807927]",1.9469863000573637,0.2086519517561014
444,4,32,21,"[1.808349300959207, 2.0013365409376656, 2.0054143652100054, 1.9761016192001235, 1.9378723467256609, 2.0102686379293346, 2.396111079419532, 1.9884755414937667, 1.7995328403955717, 1.969189070018264, 1.8936100468698105, 2.102013357683353, 1.7968207020355258, 1.902944314955854, 2.237796846314523, 2.1023384129288454, 2.2550731717104644, 1.9067627978998032, 1.4486268457459994, 1.7999407470336841, 1.9052725868898794]",1.9469863000573637,0.2086519517561014
445,4,33,26,"[2.0344696573450722, 1.6912265099297157, 2.0603936050408533, 1.7877345365780872, 1.8178422111129142, 2.045910886205059, 1.452582246083817, 1.7796559778340284, 2.098031278910225, 1.677844422186713, 2.1146866547195047, 1.7625898832175124, 1.7894577639732356, 1.930966484085142, 1.7814168603671032, 2.1072296609889407, 1.9906820196174233, 1.9288486956067366, 1.7472694261525994, 1.6528255626547295, 1.9795147224240444, 1.8606444453437778, 1.5738245209647947, 2.0991536360189307, 2.324174244578304, 2.267461828358131]",1.9469863000573637,0.2086519517561014
446,4,34,28,"[1.8777222882279399, 2.1297332701118403, 2.0354605022295993, 1.787173446204292, 2.0686207308116384, 1.9400690593914043, 1.485445389995679, 1.5977362057568754, 1.9387038604392843, 1.664574299745292, 1.7968676832876662, 1.8334278591287478, 1.9028738829905032, 1.6869291514736875, 2.028622761195267, 1.789822696344058, 1.6791776592471856, 1.9885317052001552, 1.9470046219619006, 1.9625749147343994, 2.0020707023297053, 1.8797358887497462, 2.0396757500366376, 1.8861893773985887, 1.8600642835515553, 2.1029279169507804, 2.052260251144279, 1.9388098437612973]",1.9469863000573637,0.2086519517561014
447,4,35,23,"[1.8677990306343286, 2.181264087828528, 2.0749390374186945, 2.3290036615544363, 2.1075036071724176, 2.301073895173619, 2.0252444444795445, 2.057543754233322, 2.0122034931852624, 1.9358894443441454, 1.920166779116146, 2.0755240177703467, 2.0205923405354542, 2.334343617951087, 2.1385825712263826, 1.8971511805012409, 2.0730849017482544, 1.9541281226890699, 2.06299685887078, 1.9593776324079264, 1.7133317304230447, 2.2200806832939723, 1.8434427720903495]",1.9469863000573637,0.2086519517561014
448,4,36,22,"[1.8842749667708918, 2.083115462296116, 1.6633408237302776, 1.9629301462125863, 2.0966983194952213, 2.1456824816582514, 2.0908686471761793, 2.093159177659208, 1.732811409709698, 1.8188971929708948, 2.25899737893968, 1.844307943517163, 1.9814018930427775, 1.8044945352872659, 2.133562874425739, 2.102022554424617, 1.968012762730621, 1.9219173302134054, 2.0350957488327728, 2.4198056846550107, 1.9308448740019273, 1.7984984578583618]",1.9469863000573637,0.2086519517561014
449,4,37,26,"[1.9893250726737728, 2.3080837178648053, 1.8463802274334216, 2.001974819779504, 2.1306574833004466, 1.5732351820568948, 1.8445421066594199, 1.9454562810177431, 1.9328253173110583, 1.968463777919561, 1.9461389210769549, 2.416875664190491, 1.8328806757329552, 1.5986246589153965, 2.108701465447684, 1.909645702039136, 2.2183244984521875, 2.098223829521084, 1.6958795116990186, 2.035219128788595, 1.8764043571320597, 2.047935486764943, 2.134894021885667, 2.004910114807545, 2.0069227474536904, 1.923066629470534]",1.9469863000573637,0.2086519517561014
450,5,0,23,"[1.5753905599098252, 1.8151861473808828, 1.4062278396107935, 1.583187304580694, 1.3953475809253588, 1.158755222350079, 1.6591080481050127, 1.4499118935196404, 1.3395498893234876, 1.833384982172198, 1.6856891708021493, 1.2816350828809366, 1.366310143609934, 1.340117649272499, 1.4230479249847159, 1.2853135334008619, 1.6937518693806946, 1.6746104392464973, 1.985630360182462, 1.6913227586047745, 1.523083066492218, 1.632258819605123, 1.3423580092286058]",1.6059601162978494,0.1949314902919954
451,5,1,24,"[1.2217025194190563, 1.5807369391058652, 1.4907532774343715, 1.7575623324692673, 1.6511589765087684, 1.9602540957232089, 1.876285240832031, 1.7670777999267804, 1.2387058654607326, 1.629142634162627, 1.5813893018161804, 1.8795025080621846, 1.5767851515535827, 1.6306554261385615, 1.5689774104322973, 1.5703638569586125, 1.2583035854434854, 1.5954511721171447, 1.3016198739968385, 1.7300579460986651, 1.6541027120376879, 1.4954019169386048, 1.6250950262609556, 1.6568896089989555]",1.6059601162978494,0.1949314902919954
